,HISTO_0,HISTO_1,HISTO_5,HISTO_6,HISTO_8,HISTO_10,HISTO_14,HISTO_15,HISTO_16,HISTO_17,HISTO_18,HISTO_NODATA,Vmax,_mean,nightlight_prev,Rainfall,dif_nightlight
9310,0.0,0.0,39.44636678200692,0.0,0.0,0.0,0.0,0.0,0.0,60.553633217993074,0.0,0.0,34.735667879202445,7.21101758798663,2.95806485657383,13.948415,-1.4377483042541435
9311,0.0,0.0,79.04411764705883,0.3676470588235294,0.0,0.0,0.0,0.0,0.0,20.588235294117645,0.0,0.0,34.76280851567356,0.397670075655259,0.6,13.948415,0.3372165405745683
9312,0.0,0.0,80.51470588235294,3.6764705882352944,0.0,8.455882352941178,6.985294117647059,0.0,0.0,0.0,0.3676470588235294,0.0,34.84496211584421,0.595778767502974,0.813365811944986,10.624332,0.2675143720655044
9313,0.0,0.0,79.23875432525952,0.0,0.0,3.1141868512110724,14.878892733564014,0.0,0.0,0.0,2.768166089965398,0.0,34.443763354619385,0.0,0.8,10.624332,1.0
9314,0.0,0.0,82.35294117647058,0.0,0.0,0.0,4.498269896193772,4.1522491349480966,0.0,0.0,8.996539792387544,0.0,34.471316775054696,0.0,0.778921198682883,10.624332,1.0
9315,0.0,0.0,97.05882352941177,0.0,0.0,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,34.498972503017285,0.0,0.5,10.624332,1.0
9316,0.0,0.0,92.73356401384083,0.0,0.0,0.0,7.26643598615917,0.0,0.0,0.0,0.0,0.0,34.523571037722355,0.0,0.660509179365841,10.624332,1.0
9317,0.0,0.0,99.30795847750865,0.0,0.0,0.0,0.6920415224913495,0.0,0.0,0.0,0.0,0.0,34.527658484724505,0.0,0.8,10.624332,1.0
9318,0.0,0.0,90.80882352941177,0.0,0.0,0.0,9.191176470588236,0.0,0.0,0.0,0.0,0.0,34.53176111792882,0.0,0.829509757971725,10.624332,1.0
9319,0.0,0.0,99.65397923875432,0.0,0.0,0.0,0.34602076124567477,0.0,0.0,0.0,0.0,0.0,34.53587894882156,0.0,0.7,10.624332,1.0
9320,0.0,0.0,59.86159169550172,0.0,0.0,0.0,11.418685121107266,0.0,0.0,0.34602076124567477,28.373702422145332,0.0,34.60870539586029,0.0,0.637763961502061,10.624332,1.0
9321,0.0,0.0,91.91176470588235,0.0,0.0,0.0,8.088235294117647,0.0,0.0,0.0,0.0,0.0,34.61285676070636,0.0,0.756386361245835,10.624332,1.0
