,id,outage,left,top,right,bottom,HISTO_0,HISTO_1,HISTO_5,HISTO_6,HISTO_8,HISTO_10,HISTO_14,HISTO_15,HISTO_16,HISTO_17,HISTO_18,HISTO_NODATA
291,23553,100.0,2076340,-87750,2076840,-88250,0.0,2.0761245674740483,65.39792387543253,8.996539792387544,0.0,7.612456747404845,3.1141868512110724,0.0,0.0,1.7301038062283738,11.072664359861593,0.0
293,23551,100.0,2076340,-86750,2076840,-87250,0.0,0.0,77.94117647058823,14.338235294117647,0.0,0.0,0.0,0.0,0.0,7.720588235294118,0.0,0.0
296,23548,100.0,2076340,-85250,2076840,-85750,0.0,0.0,61.029411764705884,30.88235294117647,0.0,0.0,2.2058823529411766,4.779411764705882,0.0,1.1029411764705883,0.0,0.0
297,23547,100.0,2076340,-84750,2076840,-85250,0.0,0.0,16.26297577854671,35.98615916955018,0.0,0.0,11.072664359861593,26.989619377162633,0.0,9.688581314878892,0.0,0.0
299,48211,100.0,2099340,-111750,2099840,-112250,0.0,0.0,94.11764705882352,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294117647,0.0,0.0
300,48190,100.0,2099340,-101250,2099840,-101750,0.0,0.0,38.062283737024224,4.844290657439446,0.0,0.0,19.72318339100346,0.0,0.0,37.37024221453287,0.0,0.0
301,48191,100.0,2099340,-101750,2099840,-102250,0.0,0.0,45.588235294117645,7.352941176470589,0.0,0.0,35.661764705882355,2.941176470588235,0.0,8.455882352941178,0.0,0.0
302,48192,100.0,2099340,-102250,2099840,-102750,0.0,0.0,71.97231833910035,1.7301038062283738,0.0,0.0,20.415224913494807,0.0,0.0,5.88235294117647,0.0,0.0
307,48210,100.0,2099340,-111250,2099840,-111750,0.0,0.0,95.15570934256056,0.0,0.0,0.0,1.7301038062283738,0.0,0.0,3.1141868512110724,0.0,0.0
311,23066,100.0,2075840,-111750,2076340,-112250,0.0,0.0,94.48529411764706,1.1029411764705883,0.0,0.0,0.0,1.8382352941176472,0.0,2.5735294117647056,0.0,0.0
316,48722,100.0,2099840,-99750,2100340,-100250,0.0,0.0,54.41176470588235,1.8382352941176472,0.0,2.941176470588235,40.44117647058824,0.0,0.0,0.3676470588235294,0.0,0.0
317,48723,100.0,2099840,-100250,2100340,-100750,0.0,0.0,56.25,1.953125,1.171875,0.0,38.28125,0.0,0.0,2.34375,0.0,0.0
318,23068,100.0,2075840,-112750,2076340,-113250,0.0,0.0,65.07352941176471,1.8382352941176472,0.0,0.0,5.147058823529411,7.352941176470589,0.0,20.588235294117645,0.0,0.0
320,23065,100.0,2075840,-111250,2076340,-111750,0.0,0.0,82.72058823529412,4.411764705882353,0.0,0.0,0.0,0.0,0.0,12.867647058823529,0.0,0.0
322,23064,100.0,2075840,-110750,2076340,-111250,0.0,0.0,85.9375,0.0,0.0,0.0,5.078125,0.0,0.0,8.984375,0.0,0.0
323,23063,100.0,2075840,-110250,2076340,-110750,0.0,0.0,65.07352941176471,0.0,0.0,0.0,25.0,0.0,0.0,9.926470588235293,0.0,0.0
324,23062,100.0,2075840,-109750,2076340,-110250,0.0,0.0,65.07352941176471,0.0,0.0,0.0,25.36764705882353,0.0,0.0,9.558823529411764,0.0,0.0
325,23061,100.0,2075840,-109250,2076340,-109750,0.0,0.0,78.125,0.0,0.0,0.0,6.25,3.125,0.0,12.5,0.0,0.0
333,23097,100.0,2075840,-127250,2076340,-127750,0.0,0.0,57.03125,0.0,0.0,0.0,3.90625,21.484375,0.0,17.578125,0.0,0.0
337,23102,100.0,2075840,-129750,2076340,-130250,0.0,0.0,21.691176470588236,0.0,0.0,0.0,31.25,35.661764705882355,0.0,11.397058823529411,0.0,0.0
338,23101,100.0,2075840,-129250,2076340,-129750,0.0,0.0,8.088235294117647,0.0,0.0,0.0,83.82352941176471,6.985294117647059,0.0,1.1029411764705883,0.0,0.0
339,23100,100.0,2075840,-128750,2076340,-129250,0.0,0.0,28.90625,6.640625,0.0,0.0,33.59375,20.703125,0.0,10.15625,0.0,0.0
340,23099,100.0,2075840,-128250,2076340,-128750,0.0,0.0,9.191176470588236,0.0,0.0,0.0,20.588235294117645,49.26470588235294,0.0,20.955882352941178,0.0,0.0
341,23098,100.0,2075840,-127750,2076340,-128250,0.0,0.0,43.75,0.0,0.0,0.0,0.3676470588235294,25.36764705882353,0.0,30.514705882352942,0.0,0.0
347,23091,100.0,2075840,-124250,2076340,-124750,0.0,0.0,10.15625,0.0,0.0,0.0,5.078125,72.65625,0.0,12.109375,0.0,0.0
349,23089,100.0,2075840,-123250,2076340,-123750,0.0,0.0,4.411764705882353,2.5735294117647056,0.0,0.0,15.808823529411764,66.17647058823529,0.0,8.088235294117647,2.941176470588235,0.0
352,24155,100.0,2076840,-121250,2077340,-121750,0.0,0.0,14.338235294117647,0.0,0.0,0.0,31.25,22.426470588235293,0.0,31.985294117647058,0.0,0.0
353,24156,100.0,2076840,-121750,2077340,-122250,0.0,0.0,17.301038062283737,2.422145328719723,0.0,0.0,3.4602076124567476,69.55017301038062,0.0,7.26643598615917,0.0,0.0
354,24157,100.0,2076840,-122250,2077340,-122750,0.0,0.0,23.18339100346021,6.228373702422145,4.844290657439446,0.0,7.958477508650519,48.09688581314879,0.0,7.958477508650519,1.7301038062283738,0.0
355,24158,100.0,2076840,-122750,2077340,-123250,0.0,2.5735294117647056,49.63235294117647,13.23529411764706,1.4705882352941175,1.8382352941176472,3.308823529411765,17.27941176470588,0.0,10.294117647058822,0.3676470588235294,0.0
356,25199,100.0,2077840,-108250,2078340,-108750,0.0,0.0,96.53979238754326,0.0,0.0,0.0,0.0,0.0,0.0,3.4602076124567476,0.0,0.0
359,25196,100.0,2077840,-106750,2078340,-107250,0.0,0.0,35.294117647058826,0.0,0.0,0.0,0.0,47.05882352941176,0.0,17.647058823529413,0.0,0.0
360,25195,100.0,2077840,-106250,2078340,-106750,0.0,0.0,37.86764705882353,6.25,0.0,0.0,0.7352941176470588,8.823529411764707,0.0,46.32352941176471,0.0,0.0
361,25194,100.0,2077840,-105750,2078340,-106250,0.0,0.0,89.61937716262976,0.34602076124567477,0.0,0.0,0.34602076124567477,3.8062283737024223,0.0,5.88235294117647,0.0,0.0
362,46055,100.0,2097340,-103750,2097840,-104250,0.0,0.0,24.91349480968858,0.0,0.0,10.380622837370241,37.71626297577855,0.0,0.0,26.989619377162633,0.0,0.0
363,46056,100.0,2097340,-104250,2097840,-104750,0.0,0.0,76.8166089965398,0.0,0.0,0.0,15.916955017301039,0.0,0.0,6.920415224913495,0.34602076124567477,0.0
364,46057,100.0,2097340,-104750,2097840,-105250,0.0,0.0,96.69117647058823,0.0,0.0,0.0,2.5735294117647056,0.0,0.0,0.7352941176470588,0.0,0.0
365,25189,100.0,2077840,-103250,2078340,-103750,0.0,0.0,42.64705882352941,0.0,2.2058823529411766,0.0,31.985294117647058,14.705882352941178,0.0,8.455882352941178,0.0,0.0
366,25188,100.0,2077840,-102750,2078340,-103250,0.0,0.0,59.86159169550172,0.0,0.0,0.0,29.06574394463668,0.0,0.0,11.072664359861593,0.0,0.0
367,25187,100.0,2077840,-102250,2078340,-102750,0.0,0.0,32.8719723183391,0.0,4.1522491349480966,0.0,48.09688581314879,0.0,0.0,14.878892733564014,0.0,0.0
368,25186,100.0,2077840,-101750,2078340,-102250,0.0,0.0,46.32352941176471,0.0,0.0,0.0,43.38235294117647,2.5735294117647056,0.0,7.720588235294118,0.0,0.0
369,25185,100.0,2077840,-101250,2078340,-101750,0.0,0.0,60.553633217993074,9.342560553633218,0.0,0.0,11.072664359861593,5.190311418685121,0.0,13.84083044982699,0.0,0.0
373,25181,100.0,2077840,-99250,2078340,-99750,0.0,0.0,90.65743944636678,0.0,0.0,0.0,6.228373702422145,0.0,0.0,3.1141868512110724,0.0,0.0
374,25180,100.0,2077840,-98750,2078340,-99250,0.0,0.0,91.54411764705883,0.0,0.0,0.0,0.0,0.0,0.0,8.455882352941178,0.0,0.0
375,25200,100.0,2077840,-108750,2078340,-109250,0.0,0.0,56.05536332179931,1.384083044982699,0.0,17.99307958477509,0.0,22.491349480968857,0.0,2.0761245674740483,0.0,0.0
378,25213,100.0,2077840,-115250,2078340,-115750,0.0,0.0,64.33823529411765,3.308823529411765,0.0,0.0,9.558823529411764,1.1029411764705883,0.0,12.132352941176471,9.558823529411764,0.0
383,25217,100.0,2077840,-117250,2078340,-117750,0.0,0.0,64.01384083044984,5.190311418685121,0.0,0.0,0.0,1.384083044982699,0.0,29.411764705882355,0.0,0.0
387,25212,100.0,2077840,-114750,2078340,-115250,0.0,0.0,45.674740484429066,4.844290657439446,0.0,0.0,6.920415224913495,4.844290657439446,0.0,12.802768166089965,24.91349480968858,0.0
388,25203,100.0,2077840,-110250,2078340,-110750,0.0,0.0,20.761245674740483,1.384083044982699,0.0,1.0380622837370241,10.380622837370241,52.595155709342556,0.0,13.84083044982699,0.0,0.0
392,46052,100.0,2097340,-102250,2097840,-102750,0.0,0.0,54.67128027681662,0.0,0.0,0.0,25.60553633217993,0.0,0.0,4.498269896193772,15.22491349480969,0.0
393,46053,100.0,2097340,-102750,2097840,-103250,0.0,0.0,81.66089965397923,3.4602076124567476,0.0,0.0,5.88235294117647,0.0,0.0,8.996539792387544,0.0,0.0
394,46054,100.0,2097340,-103250,2097840,-103750,0.0,0.0,32.35294117647059,0.0,0.0,0.0,54.04411764705882,0.0,0.0,13.602941176470587,0.0,0.0
397,25179,100.0,2077840,-98250,2078340,-98750,0.0,0.0,65.7439446366782,0.0,0.0,0.0,26.989619377162633,0.0,0.0,7.26643598615917,0.0,0.0
401,25152,100.0,2077840,-84750,2078340,-85250,0.0,0.0,91.34948096885813,0.0,0.0,0.0,0.0,0.0,0.0,8.650519031141869,0.0,0.0
402,25151,100.0,2077840,-84250,2078340,-84750,0.0,0.0,89.61937716262976,3.1141868512110724,0.0,0.0,0.0,0.0,0.0,7.26643598615917,0.0,0.0
403,25150,100.0,2077840,-83750,2078340,-84250,0.0,0.0,73.52941176470588,24.63235294117647,0.0,0.0,0.0,0.0,0.0,1.8382352941176472,0.0,0.0
405,25148,100.0,2077840,-82750,2078340,-83250,0.0,1.0380622837370241,87.5432525951557,7.26643598615917,0.0,0.0,0.0,0.0,0.0,4.1522491349480966,0.0,0.0
406,25146,100.0,2077840,-81750,2078340,-82250,0.0,0.0,42.21453287197232,16.955017301038062,0.0,0.0,0.0,3.1141868512110724,0.0,23.52941176470588,0.0,14.186851211072666
410,25154,100.0,2077840,-85750,2078340,-86250,0.0,0.0,84.77508650519032,0.0,0.0,0.0,14.186851211072666,0.0,0.0,1.0380622837370241,0.0,0.0
411,25053,100.0,2077340,-302750,2077840,-303250,0.0,0.0,0.0,0.0,0.0,0.0,50.0,39.453125,0.0,10.546875,0.0,0.0
412,46093,100.0,2097340,-122750,2097840,-123250,0.0,0.0,44.11764705882353,0.0,0.0,0.0,2.2058823529411766,0.0,0.0,53.67647058823529,0.0,0.0
419,25153,100.0,2077840,-85250,2078340,-85750,0.0,0.0,83.45588235294117,0.0,0.0,0.0,12.5,0.0,0.0,4.044117647058823,0.0,0.0
420,25155,100.0,2077840,-86250,2078340,-86750,0.0,0.0,84.77508650519032,0.0,0.0,0.0,6.920415224913495,0.0,0.0,8.304498269896193,0.0,0.0
422,25166,100.0,2077840,-91750,2078340,-92250,0.0,0.0,82.00692041522491,0.0,0.0,4.498269896193772,7.26643598615917,0.0,0.0,6.228373702422145,0.0,0.0
425,25173,100.0,2077840,-95250,2078340,-95750,0.0,0.0,91.00346020761245,0.0,0.0,0.0,0.0,0.0,0.0,8.996539792387544,0.0,0.0
432,25156,100.0,2077840,-86750,2078340,-87250,0.0,0.0,91.54411764705883,0.0,0.0,0.0,0.0,0.0,0.0,8.455882352941178,0.0,0.0
435,25162,100.0,2077840,-89750,2078340,-90250,0.0,0.0,91.17647058823529,0.0,0.0,0.0,1.8382352941176472,0.0,0.0,6.985294117647059,0.0,0.0
436,25161,100.0,2077840,-89250,2078340,-89750,0.0,0.0,89.61937716262976,0.0,0.0,0.0,3.1141868512110724,0.0,0.0,7.26643598615917,0.0,0.0
437,25160,100.0,2077840,-88750,2078340,-89250,0.0,0.0,88.58131487889274,0.0,0.0,0.0,3.8062283737024223,0.0,0.0,7.612456747404845,0.0,0.0
438,25159,100.0,2077840,-88250,2078340,-88750,0.0,0.0,54.41176470588235,0.0,0.0,0.0,38.23529411764706,0.0,0.0,7.352941176470589,0.0,0.0
439,25158,100.0,2077840,-87750,2078340,-88250,0.0,0.0,58.82352941176471,0.0,0.0,0.0,35.98615916955018,0.0,0.0,5.190311418685121,0.0,0.0
443,25226,100.0,2077840,-121750,2078340,-122250,0.0,0.0,50.51903114186851,0.0,0.0,0.0,7.958477508650519,23.875432525951556,0.0,17.647058823529413,0.0,0.0
449,45510,100.0,2096840,-98750,2097340,-99250,0.0,0.0,39.453125,0.0,0.0,0.0,0.0,0.0,0.0,9.765625,50.78125,0.0
454,25682,100.0,2078340,-82250,2078840,-82750,0.0,0.0,59.55882352941176,36.76470588235294,0.0,0.0,0.0,0.0,0.0,1.8382352941176472,1.8382352941176472,0.0
456,45517,100.0,2096840,-102250,2097340,-102750,0.0,0.0,27.941176470588236,0.0,0.0,0.0,62.13235294117647,0.0,0.0,9.558823529411764,0.3676470588235294,0.0
457,45518,100.0,2096840,-102750,2097340,-103250,0.0,0.0,81.98529411764706,0.0,0.0,0.0,11.76470588235294,0.0,0.0,6.25,0.0,0.0
458,45519,100.0,2096840,-103250,2097340,-103750,0.0,0.0,53.90625,0.0,0.0,0.0,43.359375,0.0,0.0,2.734375,0.0,0.0
459,45520,100.0,2096840,-103750,2097340,-104250,0.0,0.0,56.98529411764706,0.0,0.0,10.294117647058822,12.5,0.0,0.0,8.088235294117647,12.132352941176471,0.0
460,45521,100.0,2096840,-104250,2097340,-104750,0.0,0.0,55.51470588235294,0.0,0.0,0.0,7.352941176470589,0.0,0.0,4.411764705882353,32.720588235294116,0.0
461,45522,100.0,2096840,-104750,2097340,-105250,0.0,0.0,38.671875,2.34375,0.0,0.0,1.953125,0.0,0.0,15.234375,41.796875,0.0
462,25560,100.0,2077840,-288750,2078340,-289250,0.0,0.0,0.0,0.0,0.0,0.0,17.301038062283737,71.280276816609,0.0,11.418685121107266,0.0,0.0
463,25681,100.0,2078340,-81750,2078840,-82250,0.0,0.0,56.05536332179931,12.45674740484429,0.0,0.0,0.0,0.0,0.0,13.148788927335639,0.0,18.33910034602076
464,25683,100.0,2078340,-82750,2078840,-83250,0.0,0.0,98.96193771626297,0.0,0.0,0.0,0.0,0.0,0.0,1.0380622837370241,0.0,0.0
465,25341,100.0,2077840,-179250,2078340,-179750,0.0,0.0,1.7301038062283738,0.0,0.0,1.0380622837370241,2.422145328719723,75.77854671280276,0.0,19.031141868512112,0.0,0.0
468,25702,100.0,2078340,-92250,2078840,-92750,0.0,0.0,88.92733564013841,0.0,0.0,0.0,5.190311418685121,0.0,0.0,5.88235294117647,0.0,0.0
472,25698,100.0,2078340,-90250,2078840,-90750,0.0,0.0,70.24221453287197,0.0,0.0,0.0,23.875432525951556,0.0,0.0,5.88235294117647,0.0,0.0
473,25697,100.0,2078340,-89750,2078840,-90250,0.0,0.0,75.73529411764706,0.0,0.0,0.0,17.647058823529413,0.0,0.0,6.61764705882353,0.0,0.0
476,25684,100.0,2078340,-83250,2078840,-83750,0.0,0.0,98.26989619377161,0.0,0.0,0.0,1.384083044982699,0.0,0.0,0.34602076124567477,0.0,0.0
480,25689,100.0,2078340,-85750,2078840,-86250,0.0,0.0,88.23529411764706,0.0,0.0,0.0,4.1522491349480966,0.0,0.0,7.612456747404845,0.0,0.0
485,25559,100.0,2077840,-288250,2078340,-288750,0.0,0.0,0.0,0.0,0.0,0.0,39.44636678200692,59.86159169550172,0.0,0.6920415224913495,0.0,0.0
486,25340,100.0,2077840,-178750,2078340,-179250,0.0,0.0,19.377162629757784,2.768166089965398,0.0,0.0,1.384083044982699,73.01038062283737,0.0,3.4602076124567476,0.0,0.0
487,25227,100.0,2077840,-122250,2078340,-122750,0.0,0.0,46.71280276816609,3.4602076124567476,0.0,0.0,0.0,37.71626297577855,0.0,12.110726643598616,0.0,0.0
488,25237,100.0,2077840,-127250,2078340,-127750,0.0,0.0,88.60294117647058,3.308823529411765,0.0,0.0,0.0,2.5735294117647056,0.0,5.514705882352941,0.0,0.0
492,25242,100.0,2077840,-129750,2078340,-130250,0.0,0.0,28.027681660899656,15.570934256055363,0.0,0.0,28.373702422145332,22.837370242214533,0.0,5.190311418685121,0.0,0.0
494,25240,100.0,2077840,-128750,2078340,-129250,0.0,0.0,33.088235294117645,0.7352941176470588,0.0,0.0,24.63235294117647,40.07352941176471,0.0,1.4705882352941175,0.0,0.0
495,25239,100.0,2077840,-128250,2078340,-128750,0.0,0.0,47.05882352941176,0.0,0.0,0.0,5.88235294117647,34.94809688581315,0.0,12.110726643598616,0.0,0.0
497,25236,100.0,2077840,-126750,2078340,-127250,0.0,0.0,60.89965397923876,6.228373702422145,0.0,0.0,2.422145328719723,22.491349480968857,0.0,7.958477508650519,0.0,0.0
498,25252,100.0,2077840,-134750,2078340,-135250,0.0,0.0,0.0,0.0,0.0,2.5735294117647056,27.573529411764707,55.88235294117647,0.0,8.455882352941178,5.514705882352941,0.0
502,25232,100.0,2077840,-124750,2078340,-125250,0.0,0.0,35.6401384083045,0.0,0.0,0.0,20.069204152249135,32.17993079584775,0.0,12.110726643598616,0.0,0.0
504,25230,100.0,2077840,-123750,2078340,-124250,0.0,0.0,87.88927335640139,1.384083044982699,0.0,0.0,6.228373702422145,2.0761245674740483,0.0,2.422145328719723,0.0,0.0
505,25229,100.0,2077840,-123250,2078340,-123750,0.0,0.0,51.903114186851205,0.0,0.0,0.34602076124567477,3.4602076124567476,36.67820069204152,0.0,7.612456747404845,0.0,0.0
506,25228,100.0,2077840,-122750,2078340,-123250,0.0,0.0,45.588235294117645,0.0,0.0,0.3676470588235294,3.6764705882352944,40.80882352941176,0.0,9.558823529411764,0.0,0.0
507,25248,100.0,2077840,-132750,2078340,-133250,0.0,0.0,2.0761245674740483,0.0,0.0,0.0,53.28719723183391,35.98615916955018,0.0,8.650519031141869,0.0,0.0
508,25253,100.0,2077840,-135250,2078340,-135750,0.0,0.0,10.726643598615917,2.0761245674740483,0.0,0.0,25.259515570934255,52.94117647058824,0.0,8.996539792387544,0.0,0.0
510,25264,100.0,2077840,-140750,2078340,-141250,0.0,0.0,56.25,0.0,0.0,4.779411764705882,27.941176470588236,10.294117647058822,0.0,0.7352941176470588,0.0,0.0
511,45523,100.0,2096840,-105250,2097340,-105750,0.0,0.0,84.55882352941177,0.0,0.0,0.0,7.352941176470589,0.0,0.0,6.985294117647059,1.1029411764705883,0.0
512,45524,100.0,2096840,-105750,2097340,-106250,0.0,0.0,79.77941176470588,0.0,0.0,0.0,17.647058823529413,0.0,0.0,2.2058823529411766,0.3676470588235294,0.0
513,25334,100.0,2077840,-175750,2078340,-176250,0.0,0.0,12.802768166089965,0.0,0.6920415224913495,1.0380622837370241,0.0,72.66435986159169,0.0,12.802768166089965,0.0,0.0
514,45556,100.0,2096840,-121750,2097340,-122250,0.0,0.0,44.85294117647059,0.0,0.0,0.0,10.294117647058822,0.0,0.0,44.85294117647059,0.0,0.0
515,45557,100.0,2096840,-122250,2097340,-122750,0.0,0.0,23.161764705882355,0.0,0.0,0.0,4.044117647058823,0.0,0.0,72.79411764705883,0.0,0.0
516,45558,100.0,2096840,-122750,2097340,-123250,0.0,0.0,30.859375,0.0,0.0,6.640625,46.09375,0.0,0.0,16.40625,0.0,0.0
518,25265,100.0,2077840,-141250,2078340,-141750,0.0,0.0,14.53287197231834,0.0,0.0,2.0761245674740483,0.34602076124567477,77.16262975778547,0.0,5.88235294117647,0.0,0.0
519,25263,100.0,2077840,-140250,2078340,-140750,0.0,0.0,28.373702422145332,1.384083044982699,0.0,0.0,22.837370242214533,8.996539792387544,0.0,38.4083044982699,0.0,0.0
520,25254,100.0,2077840,-135750,2078340,-136250,0.0,0.0,80.62283737024222,3.8062283737024223,0.0,0.0,2.0761245674740483,5.88235294117647,0.0,7.612456747404845,0.0,0.0
521,25262,100.0,2077840,-139750,2078340,-140250,0.0,0.0,61.93771626297578,5.190311418685121,0.0,0.0,0.6920415224913495,1.0380622837370241,0.0,31.141868512110726,0.0,0.0
522,25261,100.0,2077840,-139250,2078340,-139750,0.0,0.0,59.55882352941176,6.985294117647059,0.0,0.0,8.088235294117647,8.088235294117647,0.0,17.27941176470588,0.0,0.0
523,25260,100.0,2077840,-138750,2078340,-139250,0.0,0.0,62.629757785467135,2.422145328719723,0.0,0.0,0.0,1.7301038062283738,0.0,33.21799307958477,0.0,0.0
524,25259,100.0,2077840,-138250,2078340,-138750,0.0,0.0,67.82006920415225,0.0,0.0,0.34602076124567477,11.76470588235294,4.498269896193772,0.0,15.570934256055363,0.0,0.0
525,25258,100.0,2077840,-137750,2078340,-138250,0.0,0.0,46.32352941176471,0.0,0.0,0.0,35.661764705882355,12.132352941176471,0.0,5.88235294117647,0.0,0.0
526,25257,100.0,2077840,-137250,2078340,-137750,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294117647,85.81314878892734,0.0,8.304498269896193,0.0,0.0
530,46582,100.0,2097840,-99750,2098340,-100250,0.0,0.0,59.86159169550172,0.0,0.0,0.0,11.418685121107266,0.0,0.0,0.34602076124567477,28.373702422145332,0.0
539,24517,100.0,2076840,-302250,2077340,-302750,0.0,0.0,1.7301038062283738,0.0,0.0,0.0,43.944636678200695,48.09688581314879,0.0,6.228373702422145,0.0,0.0
542,24615,100.0,2077340,-83750,2077840,-84250,0.0,1.953125,29.296875,44.140625,0.0,0.0,0.0,0.0,0.0,24.609375,0.0,0.0
543,47122,100.0,2098340,-102250,2098840,-102750,0.0,0.0,97.42647058823529,0.0,0.0,0.0,0.0,0.0,0.0,2.5735294117647056,0.0,0.0
544,47123,100.0,2098340,-102750,2098840,-103250,0.0,0.0,71.32352941176471,0.0,0.0,0.0,9.191176470588236,0.0,0.0,19.485294117647058,0.0,0.0
545,47124,100.0,2098340,-103250,2098840,-103750,0.0,0.0,59.765625,0.0,0.0,0.0,35.546875,0.0,0.0,4.6875,0.0,0.0
547,47126,100.0,2098340,-104250,2098840,-104750,0.0,2.2058823529411766,61.029411764705884,2.5735294117647056,0.0,0.0,26.10294117647059,0.0,0.0,8.088235294117647,0.0,0.0
548,47127,100.0,2098340,-104750,2098840,-105250,0.0,0.0,25.390625,0.0,0.0,0.0,48.046875,0.0,0.0,26.5625,0.0,0.0
551,24614,100.0,2077340,-83250,2077840,-83750,0.0,0.7352941176470588,9.558823529411764,12.132352941176471,0.0,0.0,10.661764705882353,0.0,0.0,54.04411764705882,12.867647058823529,0.0
554,24627,100.0,2077340,-89750,2077840,-90250,0.0,0.0,94.140625,0.0,0.0,0.0,3.90625,0.0,0.0,1.953125,0.0,0.0
555,24635,100.0,2077340,-93750,2077840,-94250,0.0,0.0,78.67647058823529,0.0,0.0,0.0,14.338235294117647,0.0,0.0,6.985294117647059,0.0,0.0
556,24634,100.0,2077340,-93250,2077840,-93750,0.0,0.0,83.08823529411765,0.0,0.0,0.0,10.661764705882353,0.0,0.0,6.25,0.0,0.0
557,24633,100.0,2077340,-92750,2077840,-93250,0.0,0.0,80.46875,0.0,0.0,0.0,19.140625,0.0,0.0,0.390625,0.0,0.0
558,24632,100.0,2077340,-92250,2077840,-92750,0.0,0.0,90.07352941176471,0.0,0.0,0.0,0.7352941176470588,0.0,0.0,9.191176470588236,0.0,0.0
559,24631,100.0,2077340,-91750,2077840,-92250,0.0,0.0,78.30882352941177,2.5735294117647056,0.0,0.0,6.985294117647059,0.0,0.0,5.88235294117647,6.25,0.0
563,24626,100.0,2077340,-89250,2077840,-89750,0.0,0.0,72.42647058823529,0.0,0.0,0.0,25.36764705882353,0.0,0.0,2.2058823529411766,0.0,0.0
567,24623,100.0,2077340,-87750,2077840,-88250,0.0,0.0,53.30882352941176,0.0,0.0,0.0,41.17647058823529,0.0,0.0,5.514705882352941,0.0,0.0
568,24622,100.0,2077340,-87250,2077840,-87750,0.0,0.0,73.52941176470588,0.0,0.0,0.0,18.38235294117647,0.0,0.0,8.088235294117647,0.0,0.0
569,24621,100.0,2077340,-86750,2077840,-87250,0.0,0.0,74.21875,0.0,0.0,2.734375,12.890625,0.0,0.0,10.15625,0.0,0.0
572,24618,100.0,2077340,-85250,2077840,-85750,0.0,0.0,94.921875,0.0,0.0,0.0,0.0,0.0,0.0,5.078125,0.0,0.0
574,24272,100.0,2076840,-179750,2077340,-180250,0.0,0.0,44.85294117647059,2.2058823529411766,0.0,0.0,0.0,47.42647058823529,0.0,5.514705882352941,0.0,0.0
575,24637,100.0,2077340,-94750,2077840,-95250,0.0,3.308823529411765,49.63235294117647,19.852941176470587,0.0,0.0,18.014705882352942,0.0,0.0,9.191176470588236,0.0,0.0
580,47642,100.0,2098840,-94750,2099340,-95250,0.0,0.0,81.31487889273356,3.1141868512110724,0.0,0.0,2.0761245674740483,0.0,0.0,13.494809688581316,0.0,0.0
581,24174,100.0,2076840,-130750,2077340,-131250,0.0,0.0,4.498269896193772,0.0,0.0,3.1141868512110724,47.75086505190311,28.373702422145332,0.0,16.26297577854671,0.0,0.0
582,47645,100.0,2098840,-96250,2099340,-96750,0.0,0.0,21.453287197231834,0.6920415224913495,2.768166089965398,1.0380622837370241,10.034602076124568,0.0,0.0,57.09342560553633,6.920415224913495,0.0
583,47646,100.0,2098840,-96750,2099340,-97250,0.0,0.0,62.28373702422145,3.8062283737024223,0.0,0.0,17.99307958477509,5.88235294117647,0.0,10.034602076124568,0.0,0.0
584,24170,100.0,2076840,-128750,2077340,-129250,0.0,0.0,33.088235294117645,0.0,0.0,0.0,0.0,57.720588235294116,0.0,9.191176470588236,0.0,0.0
585,24168,100.0,2076840,-127750,2077340,-128250,0.0,0.0,23.875432525951556,0.0,0.0,0.0,10.034602076124568,54.67128027681662,0.0,11.418685121107266,0.0,0.0
